created_at,handle,mined_at,retweet_count,text,tweet_id,subjectivity,polarity,sentiment
Mon Oct 30 21:01:50 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655730,11,RT @9JKLCBS: Get ready for tricks and tweets from cast of #9JKL 🎃 Join them as they live tweet tonight’s episode at 8:30/7:30c! https://t.c…,925105485774065664,0.5,0.18522727272727274,positive
Mon Oct 30 21:01:42 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655733,14,"RT @TheTalkCBS: Introducing… @THEsaragilbert​ as @OzzyOsbourne​ performing the heavy metal anthem, ""Crazy Tain"" #Rocktober 🎤🎃👻 https://t.co…",925105452676931585,0.7,-0.4,negative
Mon Oct 30 21:00:40 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655736,17,"RT @CBSThisMorning: ICYMI: We asked @leahremini and @KevinJames to interview each other for our ongoing series ""Something in Common"".
https…",925105192235708416,0.4375,-0.2125,negative
Mon Oct 30 20:40:17 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655738,3260,"RT @samsmithworld: Carpool Karaoke!! This Wednesday on @latelateshow with @JKCorden. Had an AMAZING time filming this, can't wait for you t…",925100063231057920,0.9,0.6000000000000001,positive
Mon Oct 30 20:23:53 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655741,7,RT @jayharrington3: 3 DAYS til swatcbs coming to @CBSTweet onsetwithswat #bts #onset #tv #november #countdown #cbs https://t.co/mYOCGttdXq,925095938787385344,1.0,0.5,positive
Mon Oct 30 19:40:05 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655744,12,RT @IainLoveTheatre: She did! She did!! Iain had such fun getting to meet Miss Ellen!!! https://t.co/DklRHriNLN,925084915380600832,0.35,0.29296875,positive
Mon Oct 30 19:31:11 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655747,55,RT @KevinJames: Moving to 8pm!!! https://t.co/XAp3AlTltm,925082676486291456,0.0,0.0,neutral
Mon Oct 30 19:06:00 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655750,64,RT @swatcbs: Start breaking down some doors in three days with the series premiere of #SWAT. https://t.co/X8OTd8OE9y,925076336606986240,0.2888888888888889,-0.15555555555555559,negative
Mon Oct 30 18:55:08 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655753,9,RT @CBSThisMorning: WATCH: @LeahRemini and @KevinJames interview each other for our ongoing series #SomethingInCommon https://t.co/wLHkZvKz…,925073603627847680,0.375,-0.125,negative
Mon Oct 30 18:39:33 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655756,25,"RT @YoungSheldon: You won't believe Lance Barber's hidden talent! Get to know the #YoungSheldon star, &amp; don't miss an all-new episode Thurs…",925069682377342976,0.3333333333333333,-0.20833333333333331,negative
Mon Oct 30 18:21:03 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655758,2,"Stream the premiere episode of @YoungSheldon on YouTube in advance of the series’ return on Thur, Nov. 2 on #CBS… https://t.co/0zOpN5xbaq",925065024581726208,0.0,0.0,neutral
Mon Oct 30 18:14:43 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655761,4,RT @HappeningDaily: Hey @TheTalkCBS!  The legendary @MrsSOsbourne is going to be on #WhatsHappening today at 8pm ET/5pm PT to talk about #R…,925063430918172672,1.0,1.0,positive
Mon Oct 30 18:14:10 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655764,55,"RT @colbertlateshow: 👻TONIGHT on an all-new #LSSC: @billyeichner from @AHSFX, @TheRealAnnaCamp of #rtcConways, &amp; @Weezer performs a song fr…",925063294263668736,0.0,0.0,neutral
Mon Oct 30 18:14:07 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655766,3,RT @DavidKoechner: Making the #Chicago media rounds today before TONIGHT’s season 2 premier of #SuperiorDonuts - 9/8c on @CBS https://t.co/…,925063279730335744,0.0,0.0,neutral
Mon Oct 30 18:13:56 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655769,30,RT @KevinCanWaitCBS: #KevinCanWait moves to a new time tonight: 8/7c! https://t.co/FDZIOcMmqw,925063233232289795,0.45454545454545453,0.17045454545454544,positive
Mon Oct 30 17:32:39 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655772,4,🎃It's Halloween week and #TheTalk is kicking it off w/ guest co-hosts @TheRealEve​ &amp; @tonygoldwyn+ Tyne Daly!  https://t.co/qc1fmCi2Om,925052843270193153,0.0,0.0,neutral
Mon Oct 30 17:06:54 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655775,23,RT @bibbymoynihan: Tune in tonight at 9:30/8:30c on @CBS 👦🏻👨🏻👴🏻@MeMyselfAndICBS https://t.co/h6RDfaWyBc,925046366417534976,0.0,0.0,neutral
Mon Oct 30 16:10:53 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655777,5,.@KelseaBallerini performs &amp; @KevinFrazier @KeltieKnight host #TheThanksgivingDayParade #CBS 11/23!… https://t.co/Gc0ptXjUiv,925032266002137090,0.0,0.0,neutral
Mon Oct 30 00:41:46 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655780,5,"RT @latimesent: From Harlettes to Harleys to Donuts, Katey Sagal has lived a colorful life https://t.co/9undcWkI9U https://t.co/YFhoi988VQ",924798448557158401,0.4,0.3,positive
Sun Oct 29 23:31:58 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655783,15,"#CBS delayed 29 minutes in NewYork City,Philly, NOLA &amp; parts of Louisiana, Atlanta, Charlotte, Tampa, Chicago, and… https://t.co/LemYh2rmDM",924780883537641472,0.0,0.0,neutral
Sun Oct 29 23:27:57 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655785,2,Is there anyone as qualified as Nadine to be Elizabeth’s new Chief of Staff? @MadamSecretary tonight! https://t.co/T7LeaSmaR6,924779870738976769,0.45454545454545453,0.17045454545454544,positive
Sun Oct 29 23:25:52 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655788,6,Sam is undercover as a day trader chasing an infamous Russian oligarch @NCISLA tonight! https://t.co/vwh46cQo7E,924779346333663234,0.5,-0.25,negative
Sun Oct 29 22:54:12 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655790,5,The future of Sophe is threatened by a lawsuit filed by Tanner’s former company #WisdomoftheCrowd tonight on #CBS https://t.co/gQJ0EgYCRl,924771379592884224,0.0625,0.0,neutral
Sun Oct 29 18:36:39 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655793,6,"RT @APEntertainment: Actor #jermainefowler says starring in CBS comedy @SuperiorDonuts is sweet
https://t.co/DWMFXUlEvm https://t.co/RI9fqd…",924706561108320257,0.65,0.35,positive
Sun Oct 29 17:59:12 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655796,0,@SuperiorDonuts star @KateySagal  https://t.co/OcWZwmZNMe,924697137224474624,0.0,0.0,neutral
Sun Oct 29 16:00:00 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655798,0,@KateySagal @SuperiorDonuts  https://t.co/OcWZwmZNMe,924667141697105920,0.0,0.0,neutral
Sat Oct 28 16:47:25 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655801,24,"RT @people: Mila Kunis, Kristen Bell and Kathryn Hahn Battle It Out on The Price Is Right https://t.co/80rAiSXBog",924316684990558210,0.5357142857142857,0.2857142857142857,positive
Sat Oct 28 16:47:15 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655804,51,RT @PriceIsRight: You won’t believe what @JimmyJamesOH and #MilaKunis are fighting over! Don’t miss the stars of #BadMomsXmas Monday on the…,924316645836722176,0.0,0.0,neutral
Sat Oct 28 02:48:15 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655807,25,RT @TheTalkCBS: Announcing our 3rd annual #Rocktober Lip Sync War! Tune in on Halloween to see our hosts take on these legendary music icon…,924105502111363072,0.5,0.5,positive
Sat Oct 28 01:25:46 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655809,1239,"RT @IMKristenBell: When you start to think all hope is lost for 2017, remember there’s always @PriceIsRight. #Mila2020 #badmomsxmas #pricei…",924084743783583744,0.0,0.0,neutral
Sat Oct 28 00:53:47 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655812,71,RT @MacGyverCBS: Brilliant #Halloween costume hacks from #MacGyver's own costume designer: https://t.co/kT7qZ4semb 🎃👻 https://t.co/z7nbAjkM…,924076695870521344,1.0,0.75,positive
Sat Oct 28 00:17:15 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655815,40,RT @MacGyverCBS: Don't miss a new #MacGyver tonight at a special time of 9/8c! Stream it live with CBS All Access: https://t.co/OqFu6N4jZj…,924067502207918080,0.5086580086580087,0.23971861471861475,positive
Fri Oct 27 23:23:46 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655818,43,RT @GayleTweets8: Took a moment to meditate before an intense ALL NEW #BlueBloods ! https://t.co/oGZHUJv1wv,924054040492654592,0.7272727272727273,0.18522727272727274,positive
Fri Oct 27 23:23:08 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655820,76,RT @lucastill: Scared for my life tonight! New episode of macgyvercbs on at 9pm. New time. Because Michael… https://t.co/hYo2cgrXHW,924053882514300929,0.45454545454545453,0.13636363636363635,positive
Fri Oct 27 23:01:28 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655823,107,"RT @CBS: Tonight, get ready for a scary good time! Watch a sneak peek from the new animated special, Michael Jackson's Halloween at 8/7c on…",924048430237868032,0.6251948051948052,0.21370129870129867,positive
Fri Oct 27 22:59:48 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655826,80,"RT @colbertlateshow: TONIGHT: Breakfast is the most important meal of the day, but @StephenAtHome prefers his cereal sans racism, thank you…",924048012376018944,0.75,0.45,positive
Fri Oct 27 22:59:45 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655829,1,Danny &amp; Baez investigate the murder of a woman whose ex-husband has a history of violence @BlueBloods_CBS #CBS toni… https://t.co/D6J3klsJMW,924047996722888704,0.0,0.0,neutral
Fri Oct 27 22:38:40 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655831,170,RT @shemarmoore: Oh Ya’ll ain’t ready for this!!!! @swatcbs Premieres next Thursday Nov 2nd on CBS 10/9c ... Don’t miss it!!!! https://t.co…,924042694866886657,0.16666666666666666,0.16276041666666666,positive
Fri Oct 27 22:19:00 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655834,259,RT @CBS: Don't miss tonight's animated special with the King of Pop's most memorable hits.🎶  Watch #MJHalloween @ 8/7c on CBS https://t.co/…,924037742543044609,0.6904761904761904,0.4523809523809524,positive
Fri Oct 27 21:39:40 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655837,21,"RT @ManWithAPlan: Start your Friday with a laugh! Flash back to Adam's best moments so far on #ManWithAPlan, &amp; watch full episodes: https:/…",924027845814317056,0.39,0.36500000000000005,positive
Fri Oct 27 18:36:24 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655840,40,RT @YahooEnt: New #SWAT promo! @ShemarMoore on suiting up for more than action: https://t.co/07yLyZvp7N cc: @swatcbs https://t.co/tEKyPSWer2,923981725507584000,0.35151515151515156,0.2568181818181818,positive
Fri Oct 27 18:36:16 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655842,4,RT @yourtvlink: #MichaelJackson music fuels animated @CBS #Halloween special tonight.  @MacGyverCBS' @LucasTill tells us about it: https://…,923981692464807936,0.5714285714285714,0.35714285714285715,positive
Fri Oct 27 17:50:59 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655845,0,Wishing @sherylunderwood from @TheTalkCBS a very HAPPY BIRTHDAY! 🎂🌟💐,923970293533614080,1.0,1.0,positive
Fri Oct 27 16:47:18 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655848,5,"FRIDAY Fun on #TheTalk: @conniebritton​, @howiemandel​&amp; @carrieanninaba + @sherylunderwood​'s bday w/ Military Moms! https://t.co/ZWij3qu1aw",923954269463625728,0.15000000000000002,0.0875,positive
Fri Oct 27 16:26:43 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655851,25,"RT @latimesent: For Aaron Thomas the ""S.W.A.T."" reboot offers opportunity for diverse representation https://t.co/aGKtFHsTpP https://t.co/W…",923949090286706688,0.0,0.1,positive
Fri Oct 27 04:27:19 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655853,33,"RT @latelateshow: On the #LateLateShow tonight: Dustin Hoffman, Kenneth Branagh and @JordanSpieth! https://t.co/nzBjt5uJlF",923768045939675136,0.0,0.0,neutral
Fri Oct 27 04:27:06 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655856,107,RT @colbertlateshow: TONIGHT: Stephen watched Trump's sit-down with Lou Dobbs and... wow. #LSSC https://t.co/oC54OIg5SY,923767990293630978,1.0,0.1,positive
Fri Oct 27 04:26:24 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655859,45,RT @TVLine: Who's Calling #MacGyver in the Bermuda Triangle on Halloween Night? Watch a Sneak Eek! https://t.co/nscAl8NZUA,923767814107942912,0.0,0.0,neutral
Fri Oct 27 03:48:00 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655862,28,"RT @colbertlateshow: Tonight (right after football, and the news) @StephenAtHome chats with @_juliannemoore &amp; @jermaineFOWLER + a brand new…",923758150670356480,0.5357142857142857,0.2857142857142857,positive
Fri Oct 27 03:14:51 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655865,44,RT @jermaineFOWLER: TONIGHT I’ll be on @colbertlateshow on CBS at 11:35pm EST/ 10:35 central https://t.co/5g9MZTht9P,923749806861717504,0.25,0.0,neutral
Fri Oct 27 02:39:23 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655867,7,"RT @BUILDseriesNYC: “It’s been getting better with each episode. We’re expanding on what we did last season,” @JermaineFowler on Season 2 o…",923740884708950017,0.2833333333333333,0.25,positive
Fri Oct 27 02:39:16 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655870,5,"RT @BUILDseriesNYC: “Somehow, my career has revolved around… donuts!” @MazJobrani compares #SuperiorDonuts to his part in #FridayAfterNext.…",923740852911874048,0.0,0.0,neutral
Fri Oct 27 02:39:08 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655873,10,RT @BUILDseriesNYC: Tune in now to https://t.co/M8xULp80xC for our live interview with @shemarmoore to talk @swatcbs &amp; more! ✊️ https://t.c…,923740818791309313,0.5,0.3806818181818182,positive
Fri Oct 27 02:39:03 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655876,9,"RT @BUILDseriesNYC: “This is like Derek Morgan on steroids,” @ShemarMoore compares his roles on #SWAT &amp; #CriminalMinds. https://t.co/8nEELC…",923740801087049729,0.0,0.0,neutral
Thu Oct 26 21:18:48 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655878,2,#CBSRatingNews: #Survivor is Wednesday’s #1 non-sports program in viewers and A18-49 https://t.co/Hy4SOxMP7C,923660204784226305,0.0,0.0,neutral
Thu Oct 26 19:12:54 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655881,248,RT @shemarmoore: ONE WEEK!!! It’s coming baby!! We are gonna BLOW yo MIND!! SWAT 2017 .... Tune in for the PREMIERE EPISODE NOV 2nd 10/9c o…,923628521334784000,0.0,0.0,neutral
Thu Oct 26 18:42:22 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655883,70,RT @AllisonBJanney: Can it be November 2nd already? @MomCBS returns in a week! https://t.co/UUJvD1kZkp,923620836044455936,0.0,0.0,neutral
Thu Oct 26 01:02:35 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655886,25,"RT @peopletv: Spoiler Alert! We're LIVE talking #Survivor with @JohnMCochran, @ItsJoshCanfield &amp; @BretLaBelle! https://t.co/GWFtkrF4eI",923354135574953984,0.5,0.17045454545454544,positive
Thu Oct 26 00:57:40 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655889,8,"RT @NeilBrownJr: 10 minutes #eastcoast!Episode 5 of @SEALTeamCBS is about to happen🙌🏽hold on to your hats , gonna get wild! #SEALTeam #RayP…",923352899475816448,0.4,0.125,positive
Wed Oct 25 22:38:37 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655891,51,RT @survivorcbs: One castaway struggles to keep his head in the game tonight on an all-new #Survivor at 8/7c on CBS &amp; CBS All Access: https…,923317903167913984,0.4,-0.4,negative
Wed Oct 25 22:35:59 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655894,119,"RT @WValderrama: On set with two favorites... @BrianDietzen  &amp; @EmilyWickersham 
#NCIS #Family https://t.co/2IuHDKrYxY",923317243777130496,0.0,0.0,neutral
Wed Oct 25 22:35:28 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655897,39,RT @latelateshow: Watching #LateLateShow tonight? You better dress to impress because Anna Wintour and @Zac_Posen are here. https://t.co/n9…,923317111631384576,0.5,0.5,positive
Wed Oct 25 21:24:27 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655900,65,"RT @colbertlateshow: TONIGHT on #LSSC: @hughlaurie of @ChanceOnHulu, #BeFierceBook author @GretchenCarlson, &amp; @donttrythis &amp; Michael Steven…",923299238145953792,0.0,0.0,neutral
Wed Oct 25 18:53:03 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655902,8,"RT @KevinCanWaitCBS: We all know one. Who is the ""aggressive cuddler"" in your life? Catch up on #KevinCanWait now: https://t.co/lAaeMN3ODb…",923261140523565056,0.0,0.0,neutral
Wed Oct 25 18:52:26 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655905,6,RT @DaltonRoss: And this is just Part 1. Part 2 with them talking about their most painful memories coming in a few weeks! https://t.co/e7B…,923260982662594560,0.5,-0.15,negative
Wed Oct 25 18:47:30 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655908,30,RT @ManWithAPlan: There's nothing but 😂 behind the scenes of #ManWithAPlan! https://t.co/OogktQV8le,923259741014335488,0.7,-0.5,negative
Wed Oct 25 18:47:12 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655910,59,RT @TVFanatic: #CriminalMinds Sneak Peek: Did They Say F F Ferell? https://t.co/3NQ8bJThT7 (via @CarissaPavlica) https://t.co/ClvDrf2BTD,923259668029304832,0.0,0.0,neutral
Wed Oct 25 17:58:43 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655913,26,RT @TheKennyJohnson: 8 Days until showtime! #SWAT 👊🏼 swatcbs https://t.co/uG9zyr7hGL,923247463938408448,0.0,0.0,neutral
Wed Oct 25 17:50:50 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655916,7,RT @DavidKoechner: And so it begins... #SuperiorDonuts comedy tour w/ @MazJobrani @RellBattle @jermaineFOWLER - details @ https://t.co/CjMh…,923245479760093184,0.0,0.0,neutral
Wed Oct 25 17:50:39 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655919,12,"RT @TheTalkCBS: Backstage with our guest co-host, @BorisKodjoe 💘  #EverybodyTalks https://t.co/0POAQIhlp5",923245436487458816,0.0,0.0,neutral
Wed Oct 25 17:48:05 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655922,9,"#CBSRatingNews: #NCIS, #Bull grow audience opposite World Series; #NCIS, #Bull, #NCISNOLA Maintain week ago A18-49… https://t.co/yrucLbXf2O",923244789079851008,0.0,0.0,neutral
Wed Oct 25 17:31:05 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655925,577,RT @shemarmoore: CRIMINAL MINDS TONIGHT 10/9c on CBS!!!!  TUNE IN tonight to see your boy back as DEREK MORGAN… https://t.co/m0ep7ehUlF,923240512944881664,0.275,-0.48828125,negative
Wed Oct 25 17:14:32 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655927,1,🎤🎵MORE LIVE MUSIC on #TheTalk 2dy w/ @ShaniaTwain +guest hosts @BorisKodjoe from @CodeBlackCBS​ &amp; @carrieanninaba​! https://t.co/SD4mRLpQJf,923236344490377216,0.5,0.17045454545454544,positive
Wed Oct 25 16:52:31 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655930,18,RT @AngeliqueCabral: Morning commute ☀️☕️👋🏼 #Molleen #LifeinPieces @ThomasSadoski (We back next week!!! #S3 premieres Nov 2!!👏🏼👏🏼👏🏼) https:…,923230804511092736,0.0,0.0,neutral
Wed Oct 25 16:52:26 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655933,3,RT @Justin_Adler: A morning with Matt and Colleen driving not driving.  #lifeinpieces @AngeliqueCabral @ThomasSadoski https://t.co/SZsWV6Bz…,923230782914621440,0.0,0.0,neutral
Wed Oct 25 16:52:20 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655936,20,#CBSRatingNews: @colbertlateshow postgs highest Tuesday overnight rating since May; #LSSC https://t.co/1QH9qUGfXo,923230758788935680,0.0,0.0,neutral
Wed Oct 25 15:25:41 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655938,11,RT @peopletv: TONIGHT—Tune into #SurvivorFanForum and join @BretLaBelle &amp; @ItsJoshCanfield to talk #Survivor! Ask questions via https://t.c…,923208951293816832,0.0,0.0,neutral
Tue Oct 24 20:39:17 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655941,23,RT @EWFlashback: #Survivor season 35 is underway! We asked 35 former contestants for their favorite memories from the show: https://t.co/Ez…,922925486346403840,0.5,0.25,positive
Tue Oct 24 19:30:26 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655944,27,RT @CBSSportsGang: NFL on CBS overall game coverage for Week 7 viewership Up 2% w/ 16.7 million vs Week 7 last year.  Ratings also Up 1 % w…,922908157285842944,0.15555555555555556,-0.13333333333333333,negative
Tue Oct 24 19:10:38 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655946,17,#CBSRatingNews: #CBS wins 4th consecutive week with 3 of the top 5 broadcasts; #BigBangTheory is #1 scripted broadc… https://t.co/2nEBg0PPYa,922903177678032898,0.35,0.4,positive
Tue Oct 24 18:44:38 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655948,23,RT @patinamiller: Welcome Sara!!!! 🙌🏾💖 https://t.co/jw5xle0UgR,922896631476862976,0.9,1.0,positive
Tue Oct 24 18:43:22 +0000 2017,CBS Tweet,2017-11-15 12:19:11.655951,8,"RT @BuzzFeedNews: Retriever? Labrador? Poodle? @LinaEsco from TV's ""S.W.A.T."" found out what dog breed matches her personality this week on…",922896315704418304,0.0,0.0,neutral
